year,pick,player,team,college_or_intl,age_at_draft,height_in,weight_lbs,wingspan_in,standing_reach_in,career_games,career_minutes,career_ws,career_ws48,career_bpm,career_vorp,allstar,notes,ncaa_games,ncaa_mpg,ncaa_ppg,ncaa_rpg,ncaa_apg,ncaa_fg_pct,ncaa_3p_pct,ncaa_3pa_pg,ncaa_ft_pct,ncaa_ts_pct,ncaa_usg_pct,ncaa_ast_pct,ncaa_tov_pct,ncaa_stl_pct,ncaa_blk_pct,ncaa_obpm,ncaa_bpm,ncaa_source
2008,42,Sean Singletary,SAC,Virginia,22.8,71.0,183.8,76.5,95.0,37.0,303.0,0.0,0.006,-5.1,-0.2,0,,,,,,,,,,,,,,,,,,,
2008,43,Patrick Ewing,SAC,Georgetown,24.1,80.0,235.0,,,7.0,19.0,-0.1,-0.158,-9.1,0.0,0,ht/wt from BBR listed (not combine barefoot),,,,,,,,,,,,,,,,,,
2008,44,Ante Tomić,UTA,,,,,,,,,,,,,0,no NBA stats on BBR (never played),,,,,,,,,,,,,,,,,,
2008,45,Goran Dragić,SAS,,22.14,76.0,190.0,,,946.0,25603.0,56.7,0.106,0.5,15.9,1,ht/wt from BBR listed (not combine barefoot),,,,,,,,,,,,,,,,,,
2008,46,Trent Plaisted,SEA,BYU,,81.25,240.0,82.5,105.5,,,,,,,0,no NBA stats on BBR (never played),,,,,,,,,,,,,,,,,,
2008,47,Henry Walker,WAS,Kansas State,20.71,78.0,220.0,,,181.0,3016.0,5.0,0.079,-1.8,0.2,0,ht/wt from BBR listed (not combine barefoot),,,,,,,,,,,,,,,,,,
2008,48,Malik Hairston,PHO,Oregon,21.34,76.25,204.0,81.0,103.5,62.0,472.0,0.8,0.086,-2.0,0.0,0,,,,,,,,,,,,,,,,,,,
2008,49,Richard Hendrix,GSW,Alabama,,78.75,250.0,87.0,108.0,,,,,,,0,no NBA stats on BBR (never played),,,,,,,,,,,,,,,,,,
2008,50,DeVon Hardin,SEA,California,,81.5,235.0,87.0,109.5,,,,,,,0,no NBA stats on BBR (never played),,,,,,,,,,,,,,,,,,
2008,51,Shan Foster,DAL,Vanderbilt,,76.0,194.5,83.5,103.5,,,,,,,0,no NBA stats on BBR (never played),,,,,,,,,,,,,,,,,,
2008,52,Darnell Jackson,MIA,Kansas,22.63,79.0,240.5,83.25,106.5,138.0,1039.0,1.3,0.059,-5.2,-0.8,0,,,,,,,,,,,,,,,,,,,
2008,53,Tadija Dragićević,UTA,,,,,,,,,,,,,0,no NBA stats on BBR (never played),,,,,,,,,,,,,,,,,,
2008,54,Maarty Leunen,HOU,Oregon,,79.25,222.0,80.0,102.5,,,,,,,0,no NBA stats on BBR (never played),,,,,,,,,,,,,,,,,,
2008,55,Mike Taylor,POR,Iowa State,22.43,72.75,166.2,79.25,98.0,51.0,771.0,-0.4,-0.028,-5.2,-0.6,0,,,,,,,,,,,,,,,,,,,
2008,56,Sasha Kaun,SEA,Kansas,23.13,81.0,247.0,88.0,110.0,25.0,95.0,0.2,0.096,-2.8,0.0,0,,,,,,,,,,,,,,,,,,,
2008,57,James Gist,SAS,Maryland,,79.0,220.0,88.0,107.5,,,,,,,0,no NBA stats on BBR (never played),,,,,,,,,,,,,,,,,,
2008,58,Joe Crawford,LAL,Kentucky,22.03,75.0,213.0,77.75,99.5,2.0,23.0,0.0,0.037,-2.7,0.0,0,,,,,,,,,,,,,,,,,,,
2008,59,Deron Washington,DET,Virginia Tech,,77.25,198.5,81.0,102.5,,,,,,,0,no NBA stats on BBR (never played),,,,,,,,,,,,,,,,,,
2008,60,Semih Erden,BOS,,21.91,84.0,240.0,,,69.0,928.0,1.8,0.094,-3.6,-0.4,0,ht/wt from BBR listed (not combine barefoot),,,,,,,,,,,,,,,,,,
2009,1,Blake Griffin,LAC,Oklahoma,20.28,80.5,248.4,83.25,105.0,765.0,24384.0,81.1,0.16,3.3,32.8,1,,35,33.3,22.7,14.4,2.3,0.654,0.375,0.2,0.59,0.648,31.1,16.3,18.2,1.9,3.6,6.91,11.34,barttorvik
2009,2,Hasheem Thabeet,MEM,UConn,22.35,85.25,267.2,90.25,113.0,224.0,2357.0,4.8,0.099,-2.7,-0.4,0,,35,31.6,13.6,10.7,0.5,0.644,,0.0,0.627,0.648,19.4,3.0,17.5,1.2,11.9,3.53,11.51,barttorvik
2009,3,James Harden,OKC,Arizona State,19.83,76.0,222.0,82.75,103.5,1221.0,42450.0,182.4,0.206,6.2,87.9,1,,35,35.8,20.1,5.6,4.2,0.489,0.356,4.7,0.756,0.607,32.6,29.2,19.0,3.1,1.1,7.17,10.37,barttorvik
2009,4,Tyreke Evans,SAC,Memphis,19.76,76.0,220.6,83.25,104.0,594.0,18242.0,28.4,0.075,0.8,13.1,0,,37,29.0,17.1,5.4,3.9,0.455,0.274,3.4,0.711,0.529,33.0,30.0,21.8,4.2,2.8,3.87,10.04,barttorvik
2009,5,Ricky Rubio,MIN,,18.68,74.0,190.0,,,698.0,20694.0,42.3,0.098,0.5,13.3,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2009,6,Jonny Flynn,MIN,Syracuse,20.38,71.25,195.6,76.0,95.5,163.0,3738.0,-1.1,-0.015,-4.0,-1.9,0,,37,37.5,17.5,2.8,6.7,0.458,0.321,3.8,0.785,0.566,24.9,32.6,20.5,2.0,0.4,5.21,4.76,barttorvik
2009,7,Stephen Curry,GSW,Davidson,21.28,74.0,181.0,75.5,97.0,1069.0,36304.0,147.1,0.195,6.4,77.2,1,,33,33.8,28.6,4.5,5.4,0.454,0.388,9.9,0.88,0.605,37.5,39.8,16.6,3.9,0.7,9.68,12.31,barttorvik
2009,8,Jordan Hill,NYK,Arizona,21.91,81.25,232.4,85.5,108.0,409.0,7692.0,16.4,0.102,-2.0,0.0,0,,34,35.7,18.3,11.0,1.5,0.537,,0.0,0.654,0.56,28.0,9.6,17.5,1.5,5.6,3.56,5.56,barttorvik
2009,9,DeMar DeRozan,TOR,USC,19.88,77.5,211.2,81.0,102.5,1264.0,43634.0,114.1,0.126,0.8,30.6,1,,35,33.4,13.9,5.7,1.5,0.523,0.167,1.0,0.646,0.555,22.3,9.6,17.1,1.6,1.2,3.24,4.61,barttorvik
2009,10,Brandon Jennings,MIL,,19.75,73.0,170.0,,,555.0,16844.0,29.9,0.085,0.8,11.8,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2009,11,Terrence Williams,NJN,Louisville,21.99,77.0,213.2,81.0,103.5,153.0,2922.0,-0.2,-0.004,-2.8,-0.6,0,,37,34.2,12.5,8.6,5.0,0.431,0.385,4.0,0.581,0.517,21.3,27.0,18.4,4.0,2.3,4.42,11.0,barttorvik
2009,12,Gerald Henderson,CHA,Duke,21.54,76.0,214.6,82.25,102.5,535.0,13854.0,18.3,0.063,-1.8,0.6,0,,37,29.7,16.5,4.9,2.5,0.45,0.336,3.3,0.761,0.542,27.2,18.0,15.4,2.4,2.4,4.3,6.56,barttorvik
2009,13,Tyler Hansbrough,IND,UNC,23.64,80.25,234.2,83.5,106.0,428.0,7233.0,20.2,0.134,-2.0,0.0,0,,34,30.3,20.7,8.1,1.0,0.514,0.391,0.7,0.841,0.613,26.5,5.9,12.2,2.2,1.1,6.46,7.18,barttorvik
2009,14,Earl Clark,PHO,Louisville,21.44,80.5,228.4,86.5,109.5,261.0,3630.0,2.9,0.038,-2.8,-0.8,0,,37,34.3,14.2,8.7,3.2,0.457,0.326,2.6,0.647,0.517,24.6,18.2,22.0,1.7,4.1,1.82,6.67,barttorvik
2009,15,Austin Daye,DET,Gonzaga,21.05,81.75,191.8,86.75,110.0,293.0,4132.0,4.5,0.053,-2.0,0.0,0,,33,26.4,12.6,6.7,1.1,0.48,0.45,2.4,0.692,0.562,24.4,8.1,18.9,1.6,8.1,0.39,5.75,barttorvik
2009,16,James Johnson,CHI,Wake Forest,22.34,79.0,257.2,84.75,105.5,786.0,15561.0,27.4,0.084,0.4,9.3,0,,31,30.5,15.0,8.5,2.0,0.542,0.319,2.2,0.697,0.593,22.2,12.3,18.5,2.5,5.0,4.8,9.53,barttorvik
2009,17,Jrue Holiday,PHI,UCLA,19.04,75.25,199.0,79.0,100.5,1090.0,35720.0,78.1,0.105,1.6,32.7,1,,35,27.1,8.5,3.8,3.7,0.45,0.307,2.5,0.726,0.531,20.5,23.8,23.4,3.5,2.1,4.49,8.34,barttorvik
2009,18,Ty Lawson,MIN,UNC,21.64,71.25,196.6,72.75,94.5,551.0,16088.0,42.1,0.126,1.4,13.6,0,,34,30.3,16.5,3.0,6.6,0.526,0.462,3.1,0.8,0.653,22.7,35.7,14.9,3.8,0.4,10.85,12.56,barttorvik
2009,19,Jeff Teague,ATL,Wake Forest,21.04,72.25,175.2,79.5,98.5,826.0,22164.0,52.4,0.113,0.6,14.3,1,,31,32.0,18.8,3.3,3.5,0.485,0.441,3.3,0.817,0.615,26.2,20.2,21.0,3.1,2.0,4.81,6.62,barttorvik
2009,20,Eric Maynor,UTA,VCU,22.04,74.25,163.6,74.5,97.0,267.0,3896.0,3.3,0.041,-2.9,-0.8,0,,34,35.5,22.4,3.6,6.2,0.463,0.361,5.4,0.815,0.583,32.6,40.8,15.4,2.9,0.5,8.21,8.62,barttorvik
2009,21,Darren Collison,NOH,UCLA,21.84,72.25,166.2,75.0,96.5,711.0,20833.0,49.9,0.115,0.5,13.4,0,,35,31.5,14.4,2.4,4.7,0.509,0.394,3.0,0.897,0.624,23.7,28.4,20.2,3.1,0.5,6.62,7.69,barttorvik
2009,22,Victor Claver,POR,,20.82,81.0,224.0,,,80.0,1072.0,0.2,0.011,-3.6,-0.4,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2009,23,Omri Casspi,SAC,,21.01,79.75,211.2,81.25,106.5,588.0,11959.0,19.6,0.078,-0.8,3.5,0,non-NCAA,,,,,,,,,,,,,,,,,,
2009,24,Byron Mullens,DAL,Ohio State,20.36,83.75,258.2,85.5,111.0,189.0,3446.0,0.6,0.008,-4.0,-1.8,0,,33,20.3,8.8,4.7,0.3,0.638,0.0,0.0,0.559,0.629,23.2,3.3,20.9,1.5,6.8,0.95,2.75,barttorvik
2009,25,Rodrigue Beaubois,OKC,,21.33,73.25,182.4,81.75,100.0,182.0,2896.0,4.8,0.079,-0.1,1.4,0,non-NCAA,,,,,,,,,,,,,,,,,,
2009,26,Taj Gibson,CHI,USC,24.0,80.5,214.4,88.0,109.0,1012.0,23166.0,60.5,0.125,-0.9,6.5,0,,35,33.7,14.3,9.0,1.3,0.601,,0.0,0.659,0.621,21.5,8.2,17.4,1.8,9.5,4.39,11.34,barttorvik
2009,27,DeMarre Carroll,MEM,Missouri,22.91,78.25,207.2,82.0,105.0,578.0,13675.0,29.5,0.104,0.0,6.7,0,,38,28.0,16.6,7.2,2.2,0.558,0.364,1.2,0.634,0.592,25.1,15.2,11.5,3.1,2.4,6.32,10.11,barttorvik
2009,28,Wayne Ellington,MIN,UNC,21.57,76.25,202.4,78.5,100.0,770.0,16100.0,21.1,0.063,-1.5,2.2,0,,37,30.6,15.9,4.9,2.7,0.479,0.415,5.4,0.777,0.601,20.4,14.8,13.9,1.5,0.5,7.84,8.96,barttorvik
2009,29,Toney Douglas,LAL,Florida State,23.28,73.0,183.4,78.0,97.5,394.0,7511.0,12.1,0.077,-0.8,2.2,0,,35,36.5,21.5,3.9,2.9,0.446,0.385,6.3,0.81,0.581,27.6,20.2,14.6,2.9,1.3,6.64,8.11,barttorvik
2009,30,Christian Eyenga,CLE,,20.01,77.0,210.0,,,51.0,1049.0,-0.4,-0.02,-4.2,-0.6,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2009,31,Jeff Ayres,SAC,Arizona State,22.16,80.75,239.6,85.0,107.0,237.0,2322.0,6.3,0.131,-2.3,-0.2,0,,35,32.5,14.5,8.2,0.9,0.66,0.0,0.0,0.779,0.69,20.2,6.7,12.3,1.0,3.3,4.84,7.46,barttorvik
2009,32,Jermaine Taylor,WAS,Central Florida,22.55,75.5,207.4,80.75,101.0,65.0,786.0,0.2,0.014,-3.7,-0.3,0,,30,32.0,26.0,5.2,1.8,0.474,0.375,8.0,0.806,0.586,36.1,17.3,14.7,2.3,2.7,7.33,6.81,barttorvik
2009,33,Dante Cunningham,POR,Villanova,22.18,79.0,227.4,83.0,106.5,715.0,14875.0,24.9,0.08,-1.7,1.1,0,,38,31.6,16.1,7.5,1.2,0.525,0.0,0.1,0.697,0.557,24.7,8.8,15.8,2.2,4.8,2.23,6.34,barttorvik
2009,34,Sergio Llull,DEN,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2009,35,DaJuan Summers,DET,Georgetown,21.42,79.25,243.0,84.75,106.5,83.0,820.0,-0.1,-0.008,-5.8,-0.8,0,,31,29.4,13.6,4.1,1.3,0.474,0.385,4.4,0.713,0.598,24.4,9.7,22.4,2.4,2.5,2.38,4.14,barttorvik
2009,36,Sam Young,MEM,Pitt,24.07,77.25,222.8,82.75,105.5,249.0,3966.0,5.2,0.063,-2.1,-0.1,0,,34,31.9,19.1,6.2,1.0,0.501,0.37,4.0,0.737,0.581,26.3,6.6,16.8,1.9,2.7,4.73,6.62,barttorvik
2009,37,DeJuan Blair,SAS,Pitt,20.18,77.25,276.6,86.0,106.5,424.0,7054.0,19.0,0.129,-1.2,1.4,0,,33,27.4,15.6,12.3,1.2,0.584,,0.0,0.606,0.593,26.2,9.3,11.0,3.5,3.6,9.51,14.07,barttorvik
2009,38,Jon Brockman,POR,Washington,22.27,79.0,255.0,,,150.0,1570.0,3.7,0.113,-3.9,-0.8,0,ht/wt from BBR listed (not combine barefoot),33,30.8,14.8,11.5,1.2,0.529,0.0,0.0,0.632,0.557,23.0,7.7,14.8,1.6,0.3,4.36,6.57,barttorvik
2009,39,Jonas Jerebko,DET,,22.32,82.0,231.0,,,635.0,11323.0,25.8,0.109,-1.0,2.9,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2009,40,Derrick Brown,CHA,Xavier,21.8,79.5,224.6,86.5,107.5,171.0,2554.0,4.5,0.085,-1.3,0.4,0,,34,29.6,13.6,6.1,1.9,0.494,0.414,2.6,0.75,0.587,23.1,14.8,15.5,1.4,2.9,5.5,8.62,barttorvik
2009,41,Jodie Meeks,MIL,Kentucky,21.85,75.0,211.4,76.5,98.0,539.0,12110.0,24.3,0.096,-0.6,4.2,0,,36,34.4,23.7,3.4,1.8,0.463,0.406,8.0,0.902,0.629,27.9,11.7,15.8,2.2,0.4,5.82,4.68,barttorvik
2009,42,Patrick Beverley,LAL,Arkansas,20.95,74.0,180.0,,,666.0,17689.0,40.2,0.109,0.7,12.1,0,ht/wt from BBR listed (not combine barefoot),,,,,,,,,,,,,,,,,,
2009,43,Marcus Thornton,MIA,LSU,22.06,74.75,194.4,77.0,99.0,483.0,11299.0,20.0,0.085,0.2,6.2,0,,35,31.9,21.1,5.5,2.1,0.472,0.388,5.7,0.745,0.58,28.9,15.4,11.6,2.9,1.2,7.87,7.72,barttorvik
2009,44,Chase Budinger,DET,Arizona,21.09,78.25,206.4,79.0,101.0,407.0,7998.0,13.9,0.083,-0.5,2.9,0,,35,37.6,18.0,6.2,3.4,0.48,0.399,4.8,0.801,0.594,23.9,19.0,16.6,2.3,1.4,6.9,7.83,barttorvik
2009,45,Nick Calathes,MIN,Florida,20.38,78.0,213.0,,,129.0,2011.0,2.6,0.063,-0.5,0.8,0,ht/wt from BBR listed (not combine barefoot),36,33.3,17.2,5.3,6.4,0.482,0.39,5.2,0.707,0.599,27.8,35.9,20.7,3.3,0.5,7.04,8.88,barttorvik
2009,46,Danny Green,CLE,UNC,22.01,77.25,208.0,82.0,103.0,832.0,20899.0,49.3,0.113,1.8,20.2,0,,37,27.5,12.7,4.6,2.7,0.463,0.414,4.9,0.862,0.587,19.5,16.3,16.4,3.4,4.4,7.82,13.04,barttorvik
2009,47,Henk Norel,MIN,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2009,48,Taylor Griffin,PHO,Oklahoma,23.19,79.0,238.0,,,8.0,32.0,0.0,-0.039,-8.1,-0.1,0,ht/wt from BBR listed (not combine barefoot),36,30.0,9.6,5.8,1.3,0.536,0.357,0.4,0.7,0.587,16.6,7.9,19.6,2.5,3.4,3.83,7.93,barttorvik
2009,49,Sergiy Gladyr,ATL,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2009,50,Goran Suton,UTA,Michigan State,,,,,,,,,,,,0,no NBA stats on BBR (never played),33,25.9,10.1,8.2,1.5,0.521,0.438,1.5,0.848,0.61,19.2,11.9,20.8,2.6,2.2,5.41,10.89,barttorvik
2009,51,Jack McClinton,SAS,Miami (FL),,71.75,185.2,74.5,96.0,,,,,,,0,no NBA stats on BBR (never played),31,32.3,19.3,3.2,2.8,0.451,0.452,7.1,0.882,0.611,26.8,21.1,18.0,1.4,0.1,6.52,5.82,barttorvik
2009,52,A.J. Price,IND,UConn,22.72,72.5,192.8,75.75,97.0,261.0,3929.0,4.7,0.058,-1.3,0.7,0,,34,31.7,14.6,3.6,4.7,0.41,0.398,5.8,0.721,0.539,24.4,28.5,20.2,1.2,0.0,4.88,5.47,barttorvik
2009,53,Nando De Colo,SAS,,22.01,77.0,200.0,,,119.0,1414.0,2.4,0.081,-0.7,0.5,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2009,54,Robert Vaden,CHA,UAB,,75.5,199.0,80.0,101.0,,,,,,,0,combine matched year-1; no NBA stats on BBR (never played),34,36.5,17.6,4.9,2.1,0.397,0.346,9.5,0.74,0.527,25.7,11.9,15.6,1.7,1.8,2.79,4.44,barttorvik
2009,55,Patty Mills,POR,Saint Mary's,20.87,71.25,175.4,74.0,95.0,921.0,18316.0,35.9,0.094,-0.2,8.5,0,,24,34.0,18.6,2.3,3.8,0.394,0.332,7.9,0.857,0.523,29.0,25.9,17.1,3.9,0.6,4.91,5.17,barttorvik
2009,56,Ahmad Nivins,DAL,Saint Joseph's,,,,,,,,,,,,0,no NBA stats on BBR (never played),32,39.3,19.2,11.8,1.0,0.612,0.0,0.0,0.787,0.67,22.9,6.1,18.3,1.3,4.6,3.19,5.56,barttorvik
2009,57,Emir Preldžić,PHO,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2009,58,Lester Hudson,BOS,University of Tennessee at Martin,24.88,71.75,196.0,80.75,98.5,57.0,594.0,0.2,0.016,-2.1,0.0,0,combine matched year-1,30,36.5,27.7,8.1,4.1,0.444,0.345,9.5,0.878,0.56,35.5,27.3,15.0,3.3,1.7,7.93,9.12,barttorvik
2009,59,Chinemelu Elonu,LAL,Texas A&M,,,,,,,,,,,,0,no NBA stats on BBR (never played),33,23.7,9.7,7.2,0.3,0.663,,0.0,0.611,0.659,20.4,2.9,22.9,0.8,6.7,2.37,5.16,barttorvik
2009,60,Robert Dozier,MIA,Memphis,,,,,,,,,,,,0,no NBA stats on BBR (never played),37,30.2,12.9,7.5,1.4,0.519,0.375,1.5,0.721,0.594,21.0,9.3,18.2,2.5,5.6,3.86,10.39,barttorvik
2010,1,John Wall,WAS,Kentucky,19.8,74.75,195.6,81.25,101.5,647.0,22588.0,44.5,0.094,2.2,24.1,1,,37,34.8,16.6,4.3,6.5,0.461,0.325,3.1,0.754,0.562,26.9,34.8,24.2,2.9,1.5,4.4,7.09,barttorvik
2010,2,Evan Turner,PHI,Ohio State,21.66,77.75,213.8,80.0,103.5,705.0,18938.0,20.2,0.051,-1.9,0.5,0,,31,35.7,20.4,9.2,6.0,0.519,0.364,1.8,0.758,0.582,34.5,37.5,21.7,3.0,2.9,5.67,11.19,barttorvik
2010,3,Derrick Favors,NJN,Georgia Tech,18.94,80.75,245.2,88.0,110.0,790.0,19202.0,60.2,0.15,0.9,14.0,0,,35,27.8,12.6,8.6,0.9,0.615,0.0,0.0,0.628,0.623,21.8,7.3,22.9,1.8,7.8,2.85,8.92,barttorvik
2010,4,Wesley Johnson,MIN,Syracuse,22.95,78.25,206.4,85.0,106.0,609.0,13472.0,10.7,0.038,-1.6,1.2,0,,35,35.0,16.5,8.5,2.2,0.502,0.415,3.5,0.772,0.6,21.1,11.1,17.5,2.7,5.7,4.71,9.8,barttorvik
2010,5,DeMarcus Cousins,SAC,Kentucky,19.86,81.5,291.8,89.75,113.0,654.0,19508.0,46.8,0.115,2.4,21.6,1,,38,23.5,15.1,9.8,1.0,0.558,0.167,0.2,0.604,0.579,30.8,9.2,16.0,2.4,7.5,4.66,9.61,barttorvik
2010,6,Ekpe Udoh,GSW,Baylor,23.1,80.75,237.4,88.5,106.5,384.0,5694.0,10.4,0.088,-1.4,0.8,0,,35,35.5,13.9,9.7,2.7,0.482,0.269,0.7,0.692,0.53,23.0,14.7,17.9,1.4,11.0,4.37,11.57,barttorvik
2010,7,Greg Monroe,DET,Georgetown,20.05,81.75,246.6,86.25,108.5,646.0,17670.0,50.4,0.137,1.4,15.3,0,,34,34.2,16.1,9.6,3.8,0.525,0.259,0.8,0.66,0.567,27.5,22.4,20.8,2.2,4.9,3.31,8.08,barttorvik
2010,8,Al-Farouq Aminu,LAC,Wake Forest,19.76,79.25,216.0,87.25,108.5,711.0,17698.0,27.6,0.075,-0.6,6.5,0,,31,31.3,15.8,10.7,1.3,0.447,0.273,2.1,0.698,0.524,27.8,9.1,20.6,2.6,4.5,2.73,6.59,barttorvik
2010,9,Gordon Hayward,UTA,Butler,20.25,78.75,211.0,79.75,103.0,835.0,25654.0,63.5,0.119,1.6,23.0,1,,37,33.5,15.5,8.2,1.7,0.464,0.294,4.3,0.829,0.601,24.4,12.1,17.5,2.0,2.8,3.93,8.61,barttorvik
2010,10,Paul George,IND,Fresno State,20.15,79.75,214.4,83.25,107.0,945.0,31651.0,92.0,0.14,3.7,45.2,1,,28,33.2,16.7,7.2,3.1,0.427,0.356,5.8,0.902,0.572,27.3,22.6,20.8,3.9,3.0,3.42,6.68,barttorvik
2010,11,Cole Aldrich,NOH,Kansas,21.65,81.0,236.0,88.75,111.5,339.0,3389.0,9.6,0.135,0.1,1.8,0,,36,26.8,11.3,9.8,0.9,0.562,,0.0,0.679,0.596,20.2,5.8,16.4,1.6,13.0,3.1,11.56,barttorvik
2010,12,Xavier Henry,MEM,Kansas,19.28,77.25,210.2,83.25,105.0,185.0,2905.0,0.8,0.013,-4.4,-1.7,0,,36,27.5,13.4,4.4,1.5,0.458,0.418,4.6,0.783,0.591,21.7,9.8,18.2,3.1,1.8,5.42,8.27,barttorvik
2010,13,Ed Davis,TOR,UNC,21.05,81.0,226.6,84.0,108.0,722.0,13756.0,43.3,0.151,-0.2,6.2,0,,23,27.9,13.4,9.6,1.0,0.578,,0.0,0.659,0.607,21.5,6.8,18.3,0.9,9.5,1.9,7.57,barttorvik
2010,14,Patrick Patterson,HOU,Kentucky,21.28,80.0,239.6,85.25,107.0,719.0,14923.0,31.9,0.102,0.0,7.4,0,,38,33.0,14.3,7.4,0.9,0.575,0.348,1.8,0.692,0.624,17.2,5.5,10.7,1.2,4.1,5.82,9.11,barttorvik
2010,15,Larry Sanders,MIL,VCU,21.59,81.25,222.4,89.75,112.0,238.0,4635.0,10.3,0.107,-1.1,1.1,0,,35,26.9,14.4,9.1,1.0,0.534,0.25,0.5,0.641,0.564,26.1,7.7,13.8,1.6,9.1,2.23,6.41,barttorvik
2010,16,Luke Babbitt,MIN,Nevada,21.01,79.5,217.8,83.25,104.5,381.0,5332.0,7.2,0.065,-2.1,-0.1,0,,33,37.5,22.0,8.9,2.1,0.497,0.42,3.0,0.92,0.612,26.0,10.9,13.9,1.5,1.9,4.59,4.82,barttorvik
2010,17,Kevin Séraphin,CHI,,20.54,81.0,285.0,,,423.0,6430.0,5.9,0.044,-4.3,-3.6,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2010,18,Eric Bledsoe,OKC,Kentucky,20.54,72.25,191.6,79.5,98.0,756.0,21021.0,46.1,0.105,1.6,18.8,0,,37,30.3,11.3,3.1,2.9,0.462,0.383,3.5,0.667,0.566,20.2,16.8,27.7,2.6,1.1,1.79,4.28,barttorvik
2010,19,Avery Bradley,BOS,Texas,19.58,74.0,180.4,79.25,98.5,660.0,18151.0,17.2,0.045,-2.4,-1.8,0,,34,29.5,11.6,2.9,2.1,0.432,0.375,3.3,0.545,0.496,19.0,12.4,14.6,2.4,1.6,3.18,5.12,barttorvik
2010,20,James Anderson,SAS,Oklahoma State,21.25,76.75,207.6,80.5,104.0,247.0,4320.0,3.3,0.037,-2.7,-0.8,0,,33,34.1,22.3,5.8,2.4,0.457,0.341,6.6,0.81,0.596,30.7,16.5,13.1,2.4,2.0,8.46,10.43,barttorvik
2010,21,Craig Brackins,OKC,Iowa State,22.71,80.5,229.0,84.0,109.0,17.0,121.0,-0.2,-0.089,-9.9,-0.2,0,,32,35.1,16.5,8.5,2.2,0.42,0.31,2.7,0.76,0.498,25.1,13.1,13.8,1.3,3.3,1.92,4.77,barttorvik
2010,22,Elliot Williams,POR,Memphis,21.01,77.0,190.0,,,109.0,1470.0,0.7,0.024,-4.9,-1.1,0,ht/wt from BBR listed (not combine barefoot),34,33.3,17.9,4.0,3.8,0.459,0.366,4.8,0.758,0.599,27.7,24.0,18.8,2.4,0.4,5.46,4.82,barttorvik
2010,23,Trevor Booker,MIN,Clemson,22.58,78.25,235.8,81.75,106.0,532.0,10872.0,26.2,0.116,-0.5,4.2,0,,32,30.8,15.2,8.4,2.5,0.521,0.265,1.1,0.591,0.549,24.7,17.4,14.4,2.5,4.6,4.77,9.8,barttorvik
2010,24,Damion James,ATL,Texas,22.71,78.25,226.6,84.75,107.0,39.0,623.0,0.0,-0.001,-3.7,-0.3,0,,34,30.3,18.0,10.3,1.0,0.501,0.383,2.8,0.674,0.578,25.5,6.1,14.1,3.0,3.6,5.15,8.4,barttorvik
2010,25,Dominique Jones,MEM,South Florida,21.69,75.25,216.0,81.25,101.0,80.0,741.0,0.3,0.017,-2.4,-0.1,0,,33,37.1,21.4,6.1,3.6,0.45,0.311,5.1,0.741,0.562,30.2,24.4,16.0,2.8,1.6,5.97,8.5,barttorvik
2010,26,Quincy Pondexter,OKC,Washington,22.29,79.0,230.0,,,355.0,5530.0,9.7,0.084,-1.8,0.3,0,ht/wt from BBR listed (not combine barefoot),36,32.3,19.3,7.4,1.8,0.528,0.353,1.4,0.827,0.608,25.2,11.2,12.8,2.2,1.8,6.61,9.18,barttorvik
2010,27,Jordan Crawford,NJN,Xavier,21.67,75.0,198.4,79.0,101.0,281.0,6843.0,6.3,0.044,-1.3,1.3,0,,35,32.8,20.5,4.7,2.9,0.462,0.391,5.8,0.773,0.564,28.9,20.1,14.7,2.4,0.6,6.48,7.51,barttorvik
2010,28,Greivis Vásquez,MEM,Maryland,23.44,77.0,210.8,79.0,101.0,401.0,9520.0,12.6,0.064,-1.2,1.8,0,,32,34.3,20.0,4.7,6.3,0.431,0.36,5.8,0.857,0.55,30.7,35.3,18.2,2.9,1.0,7.75,9.26,barttorvik
2010,29,Daniel Orton,ORL,Kentucky,19.88,80.75,269.2,88.25,110.5,51.0,542.0,1.0,0.093,-3.5,-0.2,0,,38,13.2,3.4,3.3,0.4,0.527,0.0,0.1,0.524,0.533,15.9,5.0,26.8,2.4,10.6,-0.61,7.46,barttorvik
