source_dataset,draft_year,pick,player,norm_name,position,school,conference,age_at_draft,height_in,weight_lbs,games,mp,ts_pct,efg_pct,three_par,ftr,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,obpm,dbpm,bpm,ast_to_tov,pts_per40,reb_per40,ast_per40,stl_per40,blk_per40,tov_per40,ft_pct,three_pct,three_pa_per40,draft_score,nba_mpg,career_games,career_minutes,career_ws,career_ws48,career_bpm,career_vorp,combine_height_no_shoes_in,combine_height_with_shoes_in,wingspan_in,standing_reach_in,max_vert_in,standing_vert_in,combine_weight_lbs,lane_agility_s,sprint_s,fte_projected_spm,fte_superstar_prob,fte_starter_prob,fte_role_player_prob,fte_bust_prob,outcome_mpg,outcome_tier,outcome_value
woodfin8/Draft_Machine combined_data.csv,2001,9.0,Rodney White,rodney white,,unc charlotte,,,81.0,,28.0,865.0,0.566,0.53,,0.415,,,,,,,15.1,,,,,,24.18497109826589,8.416184971098266,1.8959537572254332,1.5722543352601157,0.9248554913294798,3.791907514450867,0.713,0.347,1.5260115606936415,,15.4,218.0,3354.0,1.8,0.026,-3.8,-1.5,,,,,,,,,,-0.56076375,0.006447368,0.198640351,0.382697368,0.412214912,15.4,rotation,15.4
woodfin8/Draft_Machine combined_data.csv,2001,10.0,Joe Johnson,joe johnson,,arkansas,,,80.0,,53.0,1605.0,0.545,0.515,,0.262,,,,,,,15.3,,,,,,19.81308411214953,8.09968847352025,3.1651090342679127,2.193146417445483,0.5981308411214954,3.289719626168224,0.753,0.406,1.5700934579439252,,34.7,1276.0,44234.0,82.8,0.09,0.4,26.4,,,,,,,,,,-0.228294525,0.020672462,0.258822735,0.380971918,0.339532885,34.7,star,34.7
woodfin8/Draft_Machine combined_data.csv,2001,13.0,Richard Jefferson,richard jefferson,,arizona,,,79.0,,84.0,2211.0,0.572,0.534,,0.436,,,,,,,21.6,,,,,,17.07824513794663,7.526006331976482,4.197195838986883,0.9226594301221168,1.1397557666214382,4.106739032112166,0.718,0.368,1.0854816824966078,,29.0,1181.0,34293.0,83.0,0.1159999999999999,0.3,19.8,,,,,,,,,,-0.340095991,0.010561419,0.204911007,0.427876673,0.356650901,29.0,starter,29.0
woodfin8/Draft_Machine combined_data.csv,2001,14.0,Troy Murphy,troy murphy,,notre dame,,,83.0,,94.0,3298.0,0.582,0.52,,0.551,,,,,,,14.1,,,,,,24.39053972104306,11.206791995148574,1.916312916919345,1.370527592480291,1.5281989084293512,3.4445118253486964,0.777,0.335,0.7762280169799879,,27.3,729.0,19921.0,50.3,0.121,-0.1,9.5,,,,,,,,,,-0.563354789,0.003931785,0.211108381,0.374920241,0.410039593,27.3,starter,27.3
woodfin8/Draft_Machine combined_data.csv,2001,15.0,Steven Hunter,steven hunter,,depaul,,,84.0,,63.0,1552.0,0.594,0.586,,0.465,,,,,,,16.1,,,,,,16.082474226804123,7.654639175257731,0.6185567010309279,0.2835051546391752,3.2989690721649483,2.6030927835051547,0.6,0.0,0.0,,15.0,400.0,5993.0,10.6,0.085,-2.8,-1.3,,,,,,,,,,,,,,,15.0,rotation,15.0
woodfin8/Draft_Machine combined_data.csv,2001,16.0,Kirk Haston,kirk haston,,indiana,,,81.0,,96.0,2572.0,0.523,0.484,,0.354,,,,,,,12.7,,,,,,21.866251944012443,11.632970451010888,1.7262830482115086,1.244167962674961,1.6174183514774496,3.032659409020217,0.717,0.366,0.4043545878693624,,5.0,27.0,134.0,-0.5,-0.1969999999999999,-13.5,-0.4,,,,,,,,,,-1.25149325,0.002086089,0.039628914,0.327626686,0.630658311,5.0,bust,5.0
woodfin8/Draft_Machine combined_data.csv,2001,17.0,Michael Bradley,michael bradley,,villanova,,,82.0,,100.0,1864.0,0.662,0.687,,0.548,,,,,,,16.7,,,,,,23.326180257510728,11.587982832618026,2.8540772532188843,1.3733905579399142,2.1888412017167385,3.261802575107296,0.541,0.353,0.2575107296137339,,11.7,173.0,2016.0,2.0,0.047,-3.7,-0.9,,,,,,,,,,-0.910875437,0.000397967,0.111919883,0.381899813,0.505782337,11.7,bench,11.7
woodfin8/Draft_Machine combined_data.csv,2001,18.0,Jason Collins,jason collins,,stanford,,,84.0,,73.0,1591.0,0.662,0.626,,0.813,,,,,,,15.6,,,,,,19.73601508485229,12.168447517284726,1.3827781269641737,0.8548082966687618,2.2375864236329357,2.715273412947832,0.716,0.444,0.3016970458830924,,20.4,735.0,14974.0,20.1,0.064,-2.0,0.2,,,,,,,,,,-0.504187239,0.005972994,0.207072135,0.410867391,0.37608748,20.4,rotation,20.4
woodfin8/Draft_Machine combined_data.csv,2001,19.0,Zach Randolph,zach randolph,,michigan state,,,81.0,,33.0,654.0,0.604,0.587,,0.536,,,,,,,15.2,,,,,,21.7737003058104,13.516819571865444,2.079510703363914,1.4678899082568808,1.3455657492354738,3.241590214067278,0.635,0.0,0.0,,31.0,1116.0,34616.0,81.1,0.1119999999999999,-0.4,13.6,,,,,,,,,,0.220171627,0.010008937,0.343524193,0.39063258,0.255834291,31.0,star,31.0
woodfin8/Draft_Machine combined_data.csv,2001,20.0,Brendan Haywood,brendan haywood,,unc,,,84.0,,141.0,3007.0,0.634,0.637,,0.656,,,,,,,16.4,,,,,,18.769537745261054,11.160625207848351,1.569670768207516,0.625207848353841,4.043897572331227,2.660458929165281,0.591,0.3291618569636134,0.0,,22.9,816.0,18680.0,43.8,0.113,-0.2,8.4,,,,,,,,,,-0.26256901,0.002559091,0.34058426,0.307608639,0.34924801,22.9,rotation,22.9
woodfin8/Draft_Machine combined_data.csv,2001,21.0,Joseph Forte,joseph forte,,unc,,,76.0,,69.0,2340.0,0.544,0.507,,0.259,,,,,,,12.5,,,,,,22.05128205128205,6.820512820512821,3.58974358974359,2.068376068376068,0.4615384615384615,2.8888888888888884,0.81,0.368,1.8974358974358971,,5.0,25.0,125.0,-0.4,-0.166,-10.1,-0.3,,,,,,,,,,0.284224193,0.123144482,0.308616696,0.135274098,0.432964724,5.0,bust,5.0
woodfin8/Draft_Machine combined_data.csv,2001,22.0,Jeryl Sasser,jeryl sasser,,smu,,,78.0,,117.0,3117.0,0.485,0.433,,0.421,,,,,,,12.8,,,,,,25.563041385948026,12.524863650946422,4.735322425409047,2.528071863971768,0.8598010907924286,3.054218800128328,0.71,0.28,1.7067693294834776,,12.9,82.0,1061.0,0.7,0.032,-2.9,-0.2,,,,,,,,,,-0.915547953,0.001557977,0.05681051,0.52849968,0.413131833,12.9,bench,12.9
woodfin8/Draft_Machine combined_data.csv,2001,23.0,Brandon Armstrong,brandon armstrong,,pepperdine,,,77.0,,65.0,1974.0,0.544,0.511,,0.214,,,,,,,10.4,,,,,,23.80952380952381,4.2350557244174265,1.945288753799392,2.228976697061804,0.2836879432624113,2.553191489361702,0.824,0.391,2.877406281661601,,6.5,108.0,699.0,-0.6,-0.039,-8.6,-1.2,,,,,,,,,,-0.744711622,0.013162878,0.175686506,0.285645211,0.525505406,6.5,bust,6.5
woodfin8/Draft_Machine combined_data.csv,2001,25.0,Gerald Wallace,gerald wallace,,alabama,,,79.0,,36.0,824.0,0.485,0.457,,0.538,,,,,,,19.2,,,,,,17.03883495145631,10.485436893203882,2.66990291262136,2.0388349514563107,1.796116504854369,4.174757281553398,0.568,0.175,0.5339805825242718,,29.7,832.0,24731.0,59.7,0.1159999999999999,2.4,27.3,,,,,,,,,,-0.616816374,0.010167131,0.177158774,0.371309192,0.441364903,29.7,starter,29.7
woodfin8/Draft_Machine combined_data.csv,2001,26.0,Samuel Dalembert,samuel dalembert,,seton hall,,,83.0,,59.0,1265.0,0.542,0.537,,0.393,,,,,,,23.2,,,,,,13.249011857707508,10.909090909090908,0.6007905138339921,0.6956521739130435,5.280632411067193,3.699604743083004,0.539,0.3291618569636134,0.0,,24.4,886.0,21646.0,51.3,0.114,-0.7,7.2,,,,,,,,,,-0.586307794,0.004021051,0.184769638,0.397884609,0.413324702,24.4,starter,24.4
woodfin8/Draft_Machine combined_data.csv,2001,27.0,Jamaal Tinsley,jamaal tinsley,,iowa state,,,75.0,,68.0,2211.0,0.477,0.423,,0.459,,,,,,,23.4,,,,,,15.377657168701946,5.535956580732701,7.797376752600633,3.202170963364993,1.013116236996834,4.9389416553595655,0.685,0.327,0.9407507914970602,,26.4,547.0,14443.0,17.2,0.057,-0.4,5.7,,,,,,,,,,0.46812575,0.071168193,0.408753446,0.166773082,0.353305279,26.4,starter,26.4
woodfin8/Draft_Machine combined_data.csv,2001,30.0,Trenton Hassell,trenton hassell,,austin peay state university,,,77.0,,84.0,3044.0,0.565,0.521,,0.362,,,,,,,16.4,,,,,,21.366622864651774,9.00131406044678,4.92772667542707,1.1826544021024967,0.7227332457293035,3.718791064388962,0.779,0.345,1.6031537450722733,,25.3,644.0,16278.0,13.8,0.0409999999999999,-2.3,-1.3,,,,,,,,,,-0.620455963,0.008701715,0.101242003,0.530489505,0.359566776,25.3,starter,25.3
woodfin8/Draft_Machine combined_data.csv,2001,31.0,Gilbert Arenas,gilbert arenas,,arizona,,,75.0,,70.0,2137.0,0.563,0.53,,0.333,,,,,,,16.1,,,,,,20.683200748713148,5.03509592887225,2.901263453439401,2.5456247075339262,0.2994852597098736,3.5189518015910157,0.738,0.361,2.00280767430978,,35.1,552.0,19351.0,51.3,0.127,2.9,24.1,,,,,,,,,,0.433602024,0.11528585,0.357893732,0.181120909,0.345699509,35.1,star,35.1
woodfin8/Draft_Machine combined_data.csv,2001,32.0,Omar Cook,omar cook,,st. john's,,,73.0,,29.0,1107.0,0.491,0.446,,0.327,,,,,,,24.6,,,,,,16.079494128274618,3.1797651309846438,9.105691056910567,2.3848238482384825,0.1806684733514001,5.347786811201445,0.742,0.309,2.4570912375790424,,9.7,22.0,213.0,-0.1,-0.021,-6.1,-0.2,,,,,,,,,,0.747656987,0.150111111,0.403133333,0.115622222,0.331133333,9.7,bench,9.7
woodfin8/Draft_Machine combined_data.csv,2001,33.0,Will Solomon,will solomon,,clemson,,,73.0,,94.0,2739.0,0.519,0.482,,0.326,,,,,,,19.0,,,,,,20.89813800657174,3.782402336619204,3.592552026286966,1.6356334428623585,0.5841548010222709,4.717050018254837,0.717,0.366,3.1252281854691493,,13.8,115.0,1584.0,0.0,0.0,-4.7,-1.1,,,,,,,,,,-1.301901339,0.0,0.025062692,0.342152068,0.63278524,13.8,bench,13.8
woodfin8/Draft_Machine combined_data.csv,2001,34.0,Terence Morris,terence morris,,maryland,,,81.0,,136.0,3095.0,0.574,0.534,,0.339,,,,,,,14.8,,,,,,22.39741518578352,11.954765751211632,2.959612277867528,2.0936995153473346,3.308562197092084,2.946688206785137,0.78,0.338,1.3053311793214863,,13.9,139.0,1934.0,1.0,0.025,-3.6,-0.8,,,,,,,,,,-0.936639346,0.001283867,0.106537827,0.380679494,0.511498812,13.9,bench,13.9
woodfin8/Draft_Machine combined_data.csv,2001,35.0,Brian Scalabrine,brian scalabrine,,usc,,,81.0,,92.0,3037.0,0.582,0.535,,0.427,,,,,,,20.1,,,,,,18.97925584458347,7.375699703654922,3.279552189660849,1.1722094171880144,1.0668422785643727,4.1093184063220285,0.77,0.343,0.60586104708594,,13.0,520.0,6772.0,7.6,0.054,-2.6,-1.1,,,,,,,,,,-1.245361256,0.0,0.017496224,0.402688171,0.579815605,13.0,bench,13.0
woodfin8/Draft_Machine combined_data.csv,2001,36.0,Jeff Trepagnier,jeff trepagnier,,usc,,,76.0,,106.0,2439.0,0.531,0.504,,0.34,,,,,,,15.0,,,,,,18.49938499384994,8.954489544895448,2.4928249282492825,3.3456334563345638,1.7220172201722015,2.607626076260763,0.659,0.298,1.000410004100041,,8.7,31.0,270.0,-0.2,-0.038,-4.8,-0.2,,,,,,,,,,-0.911776282,0.003726724,0.097089652,0.380865793,0.518317831,8.7,bench,8.7
woodfin8/Draft_Machine combined_data.csv,2001,37.0,Damone Brown,damone brown,,syracuse,,,81.0,,113.0,2864.0,0.543,0.508,,0.315,,,,,,,12.5,,,,,,17.17877094972067,9.539106145251395,1.7458100558659218,1.6480446927374302,1.340782122905028,2.1927374301675977,0.742,0.225,0.2793296089385474,,9.0,39.0,351.0,-0.7,-0.1,-10.3,-0.7,,,,,,,,,,-1.259392873,0.0,0.043803137,0.335952559,0.620244304,9.0,bench,9.0
woodfin8/Draft_Machine combined_data.csv,2001,39.0,Michael Wright,michael wright,,arizona,,,79.0,,99.0,2494.900237529692,0.625,0.575,,0.635,,,,,,,12.7,,,,,,23.9047634461938,13.33921072249044,0.6413082078120402,0.8337006701556524,0.4489157454684281,1.0100604273039635,0.749,0.167,0.016032705195301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1.051886513,0.004342394,0.07456228,0.36717466,0.553920667,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2001,40.0,Earl Watson,earl watson,,ucla,,,73.0,,129.0,3314.0,0.535,0.508,,0.372,,,,,,,22.6,,,,,,17.489438744719372,5.84188292094146,7.326493663246831,2.836451418225709,0.5914302957151478,4.067592033796017,0.654,0.341,1.6053108026554015,,22.2,878.0,19494.0,19.2,0.047,-1.8,1.0,,,,,,,,,,-0.563747433,0.001241294,0.257464757,0.296876283,0.444417665,22.2,rotation,22.2
woodfin8/Draft_Machine combined_data.csv,2001,41.0,Jamison Brewer,jamison brewer,,auburn,,,76.0,,58.0,1347.0,0.496,0.481,,0.559,,,,,,,27.5,,,,,,9.740163325909428,8.106904231625835,7.008166295471417,1.870824053452116,0.0890868596881959,3.711952487008166,0.527,0.22,0.3860430586488492,,8.7,54.0,468.0,0.0,-0.001,-4.4,-0.3,,,,,,,,,,-0.583902055,0.006037294,0.194627771,0.342142744,0.457192192,8.7,bench,8.7
woodfin8/Draft_Machine combined_data.csv,2001,42.0,Bobby Simmons,bobby simmons,,depaul,,,79.0,,93.0,2939.0,0.552,0.493,,0.456,,,,,,,17.1,,,,,,17.18952024498129,9.52705001701259,2.8172847907451515,1.687648860156516,0.2313712146988771,3.21197686287853,0.783,0.331,1.6468186457978904,,24.7,466.0,11513.0,20.1,0.084,-0.1,5.4,,,,,,,,,,-0.709098285,0.005450215,0.136538291,0.409643638,0.448367856,24.7,starter,24.7
woodfin8/Draft_Machine combined_data.csv,2001,43.0,Eric Chenowith,eric chenowith,,kansas,,,85.0,,139.0,3106.0,0.506,0.454,,0.425,,,,,,,17.7,,,,,,16.49710238248551,12.01545396007727,1.6097875080489377,0.8886027044430135,3.1165486155827438,3.515775917578879,0.723,0.1,0.0128783000643915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1.462131138,0.000548085,0.030221655,0.236203693,0.733026567,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2001,44.0,Kyle Hill,kyle hill,,eastern illinois university,,,74.0,,98.0,2494.900237529692,0.569,0.538,,0.283,,,,,,,12.7,,,,,,29.16349075025253,6.765801592417025,4.970138610543312,2.597298241638763,0.8016352597650505,1.4269107623817898,0.762,0.391,3.3829007962085127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2001,45.0,Sean Lampley,sean lampley,,california,,,79.0,,123.0,3086.0,0.539,0.5,,0.487,,,,,,,17.2,,,,,,23.0200907323396,11.52300712896954,3.823720025923525,1.1147116007777058,0.8943616331821127,3.797796500324044,0.671,0.21,0.220349967595593,,12.2,45.0,550.0,1.1,0.096,-3.2,-0.2,,,,,,,,,,-1.37991231,0.000797273,0.018403013,0.308881541,0.671918173,12.2,bench,12.2
woodfin8/Draft_Machine combined_data.csv,2001,46.0,Loren Woods,loren woods,,arizona,,,85.0,,107.0,2224.0,0.553,0.494,,0.541,,,,,,,15.4,,,,,,21.366906474820144,12.535971223021583,2.4280575539568345,0.9892086330935252,5.053956834532373,2.841726618705036,0.745,0.222,0.0359712230215827,,11.3,215.0,2428.0,3.1,0.062,-2.9,-0.6,,,,,,,,,,-0.558808195,0.002237786,0.197881808,0.42334759,0.376532815,11.3,bench,11.3
woodfin8/Draft_Machine combined_data.csv,2001,49.0,Ken Johnson,ken johnson,,ohio state,,,83.0,,127.0,2752.0,0.562,0.54,,0.459,,,,,,,16.5,,,,,,15.334302325581394,10.741279069767442,0.8430232558139534,0.5377906976744186,6.453488372093023,2.136627906976744,0.63,0.3291618569636134,0.0,,9.8,16.0,156.0,0.0,-0.002,-10.0,-0.3,,,,,,,,,,,,,,,9.8,bench,9.8
woodfin8/Draft_Machine combined_data.csv,2001,50.0,Ruben Boumtje-Boumtje,ruben boumtje boumtje,,georgetown,,,84.0,,101.0,2383.0,0.533,0.485,,0.599,,,,,,,22.5,,,,,,16.332354175409147,11.917750734368443,1.5274863617289132,1.376416281997482,4.280318925723877,4.330675618967687,0.664,0.0,0.0,,6.3,44.0,276.0,0.2,0.027,-4.5,-0.2,,,,,,,,,,-1.494069369,0.0,0.020653307,0.236919285,0.742427408,6.3,bust,6.3
woodfin8/Draft_Machine combined_data.csv,2001,51.0,Alton Ford,alton ford,,houston,,,81.0,,26.0,663.0,0.494,0.452,,0.605,,,,,,,18.9,,,,,,16.89291101055807,9.29110105580694,1.0256410256410255,0.3016591251885369,1.1463046757164403,3.981900452488688,0.609,0.265,0.5429864253393666,,7.2,73.0,524.0,0.8,0.074,-6.5,-0.6,,,,,,,,,,-0.413357658,0.010009311,0.217132216,0.349487896,0.423370577,7.2,bust,7.2
woodfin8/Draft_Machine combined_data.csv,2001,52.0,Andre Hutson,andre hutson,,michigan state,,,80.0,,138.0,2494.900237529692,0.642,0.609,,0.577,,,,,,,13.3,,,,,,22.333558337054303,13.387308838076342,2.661429062419967,1.6674013403113048,1.2024528896475757,0.8337006701556524,0.727,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-0.634848619,0.0,0.201157623,0.368060801,0.430781577,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2001,53.0,Jarron Collins,jarron collins,,stanford,,,83.0,,129.0,2329.0,0.569,0.523,,0.709,,,,,,,13.1,,,,,,18.565908115070847,12.125375697724346,2.3529411764705883,1.253756977243452,0.910261914984972,2.164018892228424,0.669,0.25,0.068699012451696,,15.8,542.0,8542.0,15.7,0.088,-1.8,0.5,,,,,,,,,,-0.55741861,0.001210689,0.223572172,0.390359791,0.384857349,15.8,rotation,15.8
woodfin8/Draft_Machine combined_data.csv,2001,54.0,Kenny Satterfield,kenny satterfield,,cincinnati,,,74.0,,68.0,2142.0,0.511,0.452,,0.404,,,,,,,21.9,,,,,,15.088702147525677,5.19140989729225,6.629318394024276,1.830065359477124,0.1867413632119514,4.126984126984127,0.78,0.323,1.2138188608776843,,14.2,75.0,1062.0,-1.1,-0.051,-6.1,-1.1,,,,,,,,,,-0.452126511,0.023702667,0.257938946,0.241190884,0.477167503,14.2,bench,14.2
woodfin8/Draft_Machine combined_data.csv,2001,55.0,Maurice Jeffers,maurice jeffers,,saint louis,,,76.0,,64.0,2494.900237529692,0.526,0.466,,0.516,,,,,,,13.3,,,,,,11.479416919835522,5.322858124839934,2.100284380584432,0.9619623117180603,0.4008176298825252,1.1062566584757696,0.73,0.361,0.4809811558590302,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2001,57.0,Alvin Jones,alvin jones,,georgia tech,,,83.0,,124.0,2871.0,0.52,0.489,,0.78,,,,,,,20.4,,,,,,18.2793451758969,14.977359804946012,2.3685127133403,1.2260536398467432,5.921281783350749,3.7478230581678855,0.574,0.0,0.0,,5.5,23.0,126.0,0.1,0.034,-4.5,-0.1,,,,,,,,,,-1.088554185,0.00069446,0.062898088,0.382907332,0.553500119,5.5,bust,5.5
woodfin8/Draft_Machine combined_data.csv,2001,58.0,Bryan Bracey,bryan bracey,,oregon,,,79.0,,58.0,2494.900237529692,0.602,0.557,,0.484,,,,,,,14.5,,,,,,12.281052179600572,4.954105905348011,0.6252755026167394,0.7535371441791473,0.2565232831248161,1.1864201844522746,0.76,0.426,0.6413082078120402,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,bust,0.0
woodfin8/Draft_Machine combined_data.csv,2002,2.0,Jay Williams,jay williams,,duke,,,74.0,,108.0,3572.0,0.572,0.552,,0.322,,,,,,,18.9,,,,,,23.28107502799552,4.4232922732362825,7.211646136618141,2.631578947368421,0.1567749160134378,4.748040313549832,0.671,0.393,3.505039193729003,,26.1,75.0,1961.0,0.8,0.02,-2.2,-0.1,,,,,,,,,,,,,,,26.1,starter,26.1
woodfin8/Draft_Machine combined_data.csv,2002,3.0,Mike Dunleavy,mike dunleavy,,duke,,,81.0,,104.0,2994.0,0.58,0.56,,0.265,,,,,,,14.6,,,,,,18.316633266533067,8.02939211756847,3.0060120240480965,2.217768871075484,0.7348029392117568,2.69873079492318,0.698,0.371,2.391449565798263,,27.7,986.0,27340.0,58.5,0.103,0.3,15.9,,,,,,,,,,-0.21313374,0.002711266,0.269656957,0.416858449,0.310773328,27.7,starter,27.7
woodfin8/Draft_Machine combined_data.csv,2002,4.0,Drew Gooden,drew gooden,,kansas,,,82.0,,98.0,2566.0,0.537,0.501,,0.379,,,,,,,15.0,,,,,,23.78799688230709,14.107560405300076,2.431800467653936,1.6212003117692908,1.6679657053780204,3.9127045985970383,0.698,0.306,0.2961808261886204,,25.5,790.0,20127.0,43.9,0.105,-1.5,2.3,,,,,,,,,,-0.134001463,0.011716237,0.264164134,0.449322072,0.274797557,25.5,starter,25.5
woodfin8/Draft_Machine combined_data.csv,2002,6.0,Dajuan Wagner,dajuan wagner,,memphis,,,74.0,,36.0,1146.0,0.504,0.461,,0.355,,,,,,,12.2,,,,,,26.596858638743456,3.1064572425828967,4.467713787085515,1.5008726003490402,0.6980802792321117,3.6649214659685865,0.722,0.317,2.3036649214659684,,21.4,103.0,2202.0,0.0,0.0,-5.6,-2.0,,,,,,,,,,-0.581703524,0.022788204,0.188025022,0.339052726,0.450134048,21.4,rotation,21.4
woodfin8/Draft_Machine combined_data.csv,2002,8.0,Chris Wilcox,chris wilcox,,maryland,,,82.0,,70.0,1160.0,0.536,0.52,,0.418,,,,,,,12.2,,,,,,19.10344827586207,11.379310344827587,2.3793103448275863,1.1724137931034482,2.4482758620689653,2.4827586206896552,0.589,0.0,0.0,,19.9,628.0,12474.0,26.9,0.103,-1.6,1.2,,,,,,,,,,-0.335331517,0.005287712,0.189910173,0.51649675,0.288305366,19.9,rotation,19.9
woodfin8/Draft_Machine combined_data.csv,2002,10.0,Caron Butler,caron butler,,uconn,,,79.0,,63.0,2173.0,0.544,0.491,,0.426,,,,,,,13.9,,,,,,20.911182696732627,8.78048780487805,3.497468936953521,2.4666359871145884,0.4049700874367234,3.0924988495167973,0.768,0.364,0.8099401748734468,,32.2,881.0,28333.0,50.9,0.086,0.2,15.9,,,,,,,,,,-0.2353445,0.032246082,0.2784546,0.236197222,0.453102096,32.2,star,32.2
woodfin8/Draft_Machine combined_data.csv,2002,11.0,Jared Jeffries,jared jeffries,,indiana,,,83.0,,70.0,2283.0,0.515,0.475,,0.521,,,,,,,17.1,,,,,,17.660972404730618,8.883048620236531,2.733245729303548,1.4892685063512925,1.541830924222514,3.539202803328953,0.643,0.325,0.683311432325887,,21.6,629.0,13579.0,13.1,0.046,-0.9,3.8,,,,,,,,,,-0.307211921,0.031251419,0.248835821,0.2652862,0.45462656,21.6,rotation,21.6
woodfin8/Draft_Machine combined_data.csv,2002,12.0,Melvin Ely,melvin ely,,fresno state,,,82.0,,124.0,4031.0,0.595,0.578,,0.42,,,,,,,15.6,,,,,,19.35996030761597,9.168940709501364,1.3793103448275863,0.9625403125775244,3.5822376581493427,3.006698089804019,0.648,0.333,0.0099230960059538,,16.0,375.0,6005.0,4.0,0.032,-3.6,-2.4,,,,,,,,,,-1.013735255,0.0,0.08656738,0.41554135,0.49789127,16.0,rotation,16.0
woodfin8/Draft_Machine combined_data.csv,2002,13.0,Marcus Haislip,marcus haislip,,tennessee,,,82.0,,89.0,1525.0,0.596,0.566,,0.422,,,,,,,13.1,,,,,,19.540983606557376,8.052459016393442,1.0754098360655735,0.7344262295081967,3.0426229508196725,2.4655737704918037,0.705,0.373,0.99672131147541,,9.6,89.0,854.0,0.5,0.026,-6.2,-0.9,,,,,,,,,,-1.028687864,0.000351613,0.081522054,0.399984975,0.518141359,9.6,bench,9.6
woodfin8/Draft_Machine combined_data.csv,2002,14.0,Fred Jones,fred jones,,oregon,,,76.0,,125.0,3527.0,0.595,0.545,,0.42,,,,,,,18.1,,,,,,18.644740572724697,7.156223419336547,4.1621774879501,1.67848029486816,0.8392401474340799,3.459030337397221,0.805,0.338,1.6671392117947264,,24.0,430.0,10299.0,16.5,0.077,-0.9,2.8,,,,,,,,,,,,,,,24.0,starter,24.0
woodfin8/Draft_Machine combined_data.csv,2002,17.0,Juan Dixon,juan dixon,,maryland,,,75.0,,141.0,4002.0,0.582,0.538,,0.292,,,,,,,15.4,,,,,,22.67866066966517,5.987006496751625,3.708145927036482,3.328335832083958,0.2598700649675162,3.548225887056472,0.85,0.389,2.3888055972013995,,19.5,436.0,8509.0,6.1,0.034,-3.0,-2.1,,,,,,,,,,-0.009243731,0.026276166,0.236971839,0.459141638,0.277610357,19.5,rotation,19.5
woodfin8/Draft_Machine combined_data.csv,2002,18.0,Curtis Borchardt,curtis borchardt,,stanford,,,84.0,,66.0,1426.0,0.592,0.552,,0.631,,,,,,,13.7,,,,,,18.8218793828892,13.408134642356242,2.300140252454418,0.7573632538569425,4.0392706872370265,2.524544179523142,0.691,0.375,0.4207573632538569,,13.5,83.0,1117.0,1.0,0.0409999999999999,-2.4,-0.1,,,,,,,,,,-0.496841563,0.018298432,0.196829409,0.393373063,0.391499096,13.5,bench,13.5
woodfin8/Draft_Machine combined_data.csv,2002,19.0,Ryan Humphrey,ryan humphrey,,notre dame,,,80.0,,123.0,2797.0,0.51,0.498,,0.472,,,,,,,14.0,,,,,,23.35359313550232,14.844476224526275,2.2595638183768325,1.5016088666428316,4.0757954951734,3.0604218805863423,0.536,0.364,0.1144082946013586,,9.1,85.0,772.0,-0.4,-0.027,-7.6,-1.1,,,,,,,,,,-1.398357483,0.001306259,0.031400613,0.277781353,0.689511776,9.1,bench,9.1
woodfin8/Draft_Machine combined_data.csv,2002,20.0,Kareem Rush,kareem rush,,missouri,,,78.0,,84.0,2536.0,0.569,0.537,,0.269,,,,,,,14.3,,,,,,24.98422712933754,7.192429022082019,2.744479495268139,1.608832807570978,0.7413249211356466,3.675078864353312,0.777,0.422,3.5646687697160884,,17.2,346.0,5956.0,1.7,0.013,-4.1,-3.2,,,,,,,,,,-0.999241143,0.002823992,0.047014333,0.475962211,0.474199464,17.2,rotation,17.2
woodfin8/Draft_Machine combined_data.csv,2002,22.0,Casey Jacobsen,casey jacobsen,,stanford,,,78.0,,95.0,3020.0,0.609,0.566,,0.454,,,,,,,12.0,,,,,,22.82119205298013,4.821192052980132,3.364238410596027,0.6622516556291391,0.0927152317880794,2.556291390728477,0.771,0.427,2.9403973509933774,,18.5,287.0,5320.0,6.2,0.0559999999999999,-2.3,-0.4,,,,,,,,,,-0.271668668,0.014198424,0.257938815,0.369454165,0.358408596,18.5,rotation,18.5
